,Unnamed: 0,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding,LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,building_age,prop_type_1,prop_type_2,prop_type_3,prop_type_4,prop_type_5,prop_type_6,prop_type_7,PrimaryPropertyType_0,PrimaryPropertyType_1,PrimaryPropertyType_2,PrimaryPropertyType_3,PrimaryPropertyType_4,Neighborhood_0,Neighborhood_1,Neighborhood_2,Neighborhood_3,LargestPropertyUseType_0,LargestPropertyUseType_1,LargestPropertyUseType_2,LargestPropertyUseType_3,LargestPropertyUseType_4,LargestPropertyUseType_5,SecondLargestPropertyUseType_0,SecondLargestPropertyUseType_1,SecondLargestPropertyUseType_2,SecondLargestPropertyUseType_3,SecondLargestPropertyUseType_4,SecondLargestPropertyUseType_5,ThirdLargestPropertyUseType_0,ThirdLargestPropertyUseType_1,ThirdLargestPropertyUseType_2,ThirdLargestPropertyUseType_3,ThirdLargestPropertyUseType_4,ThirdLargestPropertyUseType_5,electricity_binary,natural_gas_binary,steam_binary,ENERGYSTARScore,TotalGHGEmissions,SiteEnergyUse(kBtu)
719,719,1,1,21900,0,21900,21900.0,0.0,0.0,64,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,75.0,65.65,1333637.625
720,720,1,1,38005,0,38005,21560.0,10974.0,5471.0,55,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,75.0,10.75,752093.625
721,721,1,1,35579,0,35579,35579.0,0.0,0.0,18,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,72.0,39.05,1096646.25
722,722,1,5,40505,14620,25885,23495.0,14620.0,0.0,8,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,98.0,4.78,685888.1875
723,723,1,1,49950,0,49950,49950.0,0.0,0.0,41,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,77.0,1.67,238969.7031
724,724,0,4,118154,0,118154,93154.0,8460.0,0.0,49,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,33.0,50.31,3960898.75
725,725,1,5,62665,0,62665,62565.0,26240.0,0.0,12,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,58.0,94.98,2845068.0
726,726,1,4,34924,0,34924,34924.0,0.0,0.0,29,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,79.0,5.28,757167.3125
727,727,1,2,22612,0,22612,22612.0,0.0,0.0,69,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,87.0,31.6,731321.8125
728,728,1,4,27076,0,27076,27076.0,0.0,0.0,13,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,75.0,4.83,693045.0
729,729,1,6,48150,0,48150,48150.0,0.0,0.0,17,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,77.0,15.35,1518548.75
730,730,2,5,59227,0,59227,59227.0,0.0,0.0,25,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,58.0,71.99,2294737.25
731,731,1,2,38787,0,38787,38787.0,0.0,0.0,40,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,75.0,67.52,3204685.5
732,732,2,2,50368,0,50368,50369.0,0.0,0.0,28,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,75.0,28.58,753275.1875
733,733,1,1,30545,0,30545,23545.0,7000.0,0.0,78,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,12.0,61.53,1577040.875
734,734,1,3,25248,0,25248,25248.0,0.0,0.0,109,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,42.0,88.89,1866460.25
735,735,1,3,28380,0,28380,28380.0,0.0,0.0,106,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,93.0,10.89,770736.125
736,736,1,3,24783,0,24783,24783.0,0.0,0.0,109,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,38.0,82.87,1750099.75
737,737,1,5,40572,0,40572,37767.0,2805.0,0.0,90,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,53.0,32.33,1349970.5
738,738,1,3,26044,0,26044,26044.0,0.0,0.0,68,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,86.0,33.92,1116475.125
739,739,1,8,36926,0,36926,36926.0,0.0,0.0,46,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,50.0,35.26,1764767.25
740,740,1,6,91703,7565,84138,84138.0,4500.0,0.0,66,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,86.0,199.79,4633186.0
741,741,1,3,35070,6786,28284,35070.0,6786.0,0.0,88,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,79.0,92.58,1993766.375
742,742,1,3,21376,0,21376,21376.0,0.0,0.0,88,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,79.0,47.7,1106701.0
743,743,1,3,28940,2262,26678,28940.0,2262.0,0.0,88,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,19.0,90.31,1913558.375
744,744,1,3,32691,0,32691,33550.0,0.0,0.0,94,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,99.0,29.82,971990.3125
745,745,1,6,40758,0,40758,40758.0,0.0,0.0,39,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,90.0,7.91,1134195.5
746,746,1,2,24227,0,24227,26210.0,0.0,0.0,53,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,55.0,47.59,1086678.125
747,747,1,4,24540,0,24540,24540.0,0.0,0.0,106,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,92.0,19.76,739869.6875
748,748,1,3,37944,0,37944,37944.0,4200.0,0.0,86,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,18.0,101.96,2248134.5
749,749,1,4,28546,0,28546,28546.0,0.0,0.0,99,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,99.0,28.44,623107.6875
750,750,1,8,73736,7640,66096,62422.0,0.0,0.0,46,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,42.0,127.74,3704086.5
751,751,1,5,50028,0,50028,37859.0,2659.0,0.0,27,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,75.0,9.67,1386983.375
752,752,1,1,27000,0,27000,27000.0,0.0,0.0,60,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,61.0,18.85,651293.3125
753,753,1,4,42093,0,42093,31956.0,0.0,0.0,24,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,16.0,8.64,1239315.375
754,754,1,33,299755,0,299755,291429.0,6174.0,0.0,10,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,63.0,61.46,8815732.0
755,755,1,3,30542,0,30542,30542.0,0.0,0.0,31,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,59.0,6.08,872326.375
756,756,1,4,34368,0,34368,34368.0,0.0,0.0,27,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,15.0,6.94,995798.8125
757,757,1,4,59670,0,59670,59670.0,0.0,0.0,34,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,66.0,11.54,1655800.75
758,758,1,13,108228,0,108228,108948.0,0.0,0.0,66,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,80.0,115.56,4533874.5
759,759,1,5,20639,0,20639,20639.0,0.0,0.0,88,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,100.0,20.73,509485.6875
760,760,1,4,31682,0,31682,31682.0,0.0,0.0,50,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,55.0,6.52,935396.6875
761,761,1,3,31017,0,31017,31017.0,3700.0,3000.0,19,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,75.0,8.7,1076644.75
762,762,1,2,21183,0,21183,13945.0,7238.0,0.0,59,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,99.0,2.52,361542.0938
763,763,1,3,29392,3834,25558,29392.0,3834.0,0.0,55,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,91.0,6.18,755618.1875
764,764,1,4,54721,0,54721,54721.0,0.0,0.0,20,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,67.0,17.26,1241023.75
765,765,1,5,137738,55504,82234,77796.0,55504.0,4438.0,31,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,62.0,32.8,4704936.5
766,766,1,6,165325,0,165325,84295.0,0.0,0.0,8,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,84.0,81.82,3568237.0
767,767,1,6,56144,0,56144,56144.0,0.0,0.0,58,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,77.0,10.44,1497863.375
768,768,1,4,37885,0,37885,37885.0,0.0,0.0,88,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,77.0,51.91,1427974.625
769,769,1,3,24367,0,24367,23867.0,500.0,0.0,90,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,52.0,4.27,612158.1875
770,770,2,3,24330,0,24330,24330.0,600.0,0.0,102,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,76.0,23.59,838394.8125
771,771,1,3,45580,0,45580,24901.0,17897.0,2560.0,19,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,75.0,8.97,1287040.625
772,772,1,6,35746,0,35746,20148.0,15598.0,0.0,8,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,75.0,8.2,1176032.125
773,773,1,3,21118,0,21118,21118.0,0.0,0.0,28,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,49.0,39.5,1361427.75
774,774,1,5,206126,79284,126842,101941.0,73177.0,8324.0,3,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,98.0,72.26,4489661.0
775,775,1,2,20500,0,20500,20500.0,0.0,0.0,116,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,48.0,11.27,1326178.125
776,776,1,4,35512,0,35512,35512.0,0.0,0.0,38,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,78.0,6.7,961491.3125
777,777,1,2,25521,0,25521,25521.0,0.0,0.0,86,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,82.0,15.47,605186.3125
778,778,1,1,23190,0,23190,23190.0,0.0,0.0,30,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,79.0,68.14,1705515.25
779,779,1,4,40326,0,40326,40326.0,0.0,0.0,8,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,57.0,29.97,1366000.125
780,780,1,6,31248,0,31248,33892.0,5368.0,0.0,4,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,88.0,16.99,1000804.625
781,781,4,3,126153,0,126153,62074.0,36286.0,27793.0,50,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,76.0,100.02,4141785.5
782,782,1,1,20678,0,20678,23100.0,0.0,0.0,56,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,98.0,32.63,770333.0
783,783,1,3,28820,0,28820,33780.0,0.0,0.0,94,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,43.0,106.45,2595783.5
784,784,1,4,41316,0,41316,36066.0,5250.0,0.0,14,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,78.0,51.13,1713051.875
785,785,1,4,21600,0,21600,21600.0,0.0,0.0,31,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,79.0,3.95,565952.0
786,786,1,2,27876,0,27876,44816.0,0.0,0.0,62,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,69.0,68.97,1829981.375
787,787,1,1,48789,0,48789,48789.0,0.0,0.0,91,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,94.0,29.41,1298307.625
788,788,1,6,35844,3459,32385,35070.0,3459.0,0.0,114,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.0,16.33,2342494.25
789,789,1,2,48882,7233,41649,41922.0,9079.0,0.0,50,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,51.0,235.26,6782435.0
790,790,1,1,22320,0,22320,22320.0,0.0,0.0,39,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,62.0,3.06,439065.9063
791,791,1,2,40029,0,40029,31800.0,8200.0,0.0,34,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,69.0,10.26,1471914.25
792,792,1,2,28304,0,28304,27185.0,0.0,0.0,46,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,67.0,8.85,1269367.5
793,793,1,1,26400,0,26400,20560.0,7200.0,0.0,46,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,75.0,3.16,452612.5
794,794,1,1,27680,0,27680,25000.0,2680.0,0.0,48,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,75.0,64.81,1778431.75
795,795,1,2,25872,0,25872,23272.0,2600.0,0.0,47,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,75.0,45.79,1787119.0
796,796,1,2,25872,0,25872,24988.0,0.0,0.0,47,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,41.0,81.96,2399353.5
797,797,1,1,20500,0,20500,21386.0,0.0,0.0,47,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,65.0,1.55,222600.0938
798,798,1,2,21436,0,21436,21436.0,0.0,0.0,58,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,95.0,3.73,534703.6875
799,799,1,1,20233,0,20233,7245.0,6644.0,6344.0,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,75.0,18.16,630250.125
800,800,1,4,22448,0,22448,22448.0,0.0,0.0,28,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,86.0,3.54,508014.5938
801,801,1,4,39926,12400,27526,24335.0,12400.0,2575.0,10,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,75.0,14.49,1010967.688
802,802,1,4,62681,0,62681,38993.0,6963.0,0.0,22,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,72.0,10.74,1275236.125
803,803,1,7,130983,44625,86358,73266.0,44625.0,13092.0,26,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,75.0,62.83,3629065.75
804,804,1,3,31417,8110,23307,26295.0,12890.0,0.0,31,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,94.0,28.09,1126157.25
805,805,1,8,55882,0,55882,48152.0,2645.0,0.0,107,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,75.0,264.43,6458021.5
806,806,1,6,46580,0,46580,46580.0,0.0,0.0,88,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,75.0,4.95,710275.375
807,807,1,14,148219,0,148219,126965.0,15660.0,5594.0,109,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,67.0,312.13,8575114.0
808,808,1,2,25920,0,25920,25920.0,0.0,0.0,100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5.0,3.34,478690.0938
809,809,1,6,139650,0,139650,91880.0,40200.0,7570.0,17,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,72.0,60.29,3752132.25
810,810,1,2,25920,0,25920,38880.0,0.0,0.0,97,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,93.0,13.71,1011667.5
811,811,1,5,32760,0,32760,32760.0,0.0,0.0,98,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,98.0,27.93,1046995.188
812,812,1,6,96980,0,96980,66527.0,0.0,0.0,9,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1.0,221.1,6503353.5
813,813,1,2,25920,0,25920,23995.0,0.0,0.0,97,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,75.0,46.48,1793851.375
814,814,1,5,32460,0,32460,32460.0,0.0,0.0,101,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,93.0,82.38,1933021.625
815,815,1,10,90920,0,90920,100000.0,0.0,0.0,94,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,95.0,195.71,4933374.5
816,816,1,4,39760,0,39760,39760.0,0.0,0.0,91,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,92.0,149.91,2478960.0
817,817,1,3,30971,0,30971,30971.0,0.0,0.0,96,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,75.0,94.85,2823184.0
818,818,1,3,22667,0,22667,22667.0,0.0,0.0,70,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1.0,148.55,3767135.0
819,819,1,5,52620,0,52620,45975.0,0.0,0.0,91,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,28.0,188.58,4571746.5
820,820,1,2,33840,0,33840,18740.0,13660.0,1440.0,89,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,75.0,60.88,2227638.25
821,821,5,3,41827,9226,32601,14273.0,14128.0,9680.0,15,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,75.0,110.17,4193371.0
822,822,1,4,36660,0,36660,36660.0,0.0,0.0,109,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,98.0,25.53,930368.5
823,823,1,5,33740,6010,27730,15908.0,8762.0,1500.0,15,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,79.0,9.0,1291405.25
824,824,1,2,20516,0,20516,10155.0,8000.0,0.0,105,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,98.0,42.04,1021796.625
825,825,1,3,27480,0,27480,22218.0,8668.0,0.0,110,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,88.0,8.47,1215156.25
826,826,1,6,225145,0,225145,119585.0,59786.0,0.0,14,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,93.0,25.02,3588718.75
827,827,1,1,46958,0,46958,40313.0,33976.0,4579.0,69,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,95.0,30.32,1818867.875
828,828,1,1,26532,0,26532,26532.0,0.0,0.0,32,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,5.0,66.53,1934224.25
829,829,1,2,22388,0,22388,19600.0,2788.0,0.0,35,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,75.0,9.46,576405.125
830,830,1,1,30730,0,30730,30730.0,0.0,0.0,47,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,75.0,73.52,3050455.25
